oroginal_path,label,basename,violla_default_pathes,violla_mn5_sf3_pathes,violla_mn1_sfdef_pathes,hog_pathes
/ssd_data/cifar10/train/21792.png,no_face,21792.png,/ssd_data/celebrity_data/violla/default/cifar/21792.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/21792.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/21792.png,/ssd_data/celebrity_data/hog/cifar/21792.png
/ssd_data/cifar10/train/16232.png,no_face,16232.png,/ssd_data/celebrity_data/violla/default/cifar/16232.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/16232.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/16232.png,/ssd_data/celebrity_data/hog/cifar/16232.png
/ssd_data/cifar10/train/22477.png,no_face,22477.png,/ssd_data/celebrity_data/violla/default/cifar/22477.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/22477.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/22477.png,/ssd_data/celebrity_data/hog/cifar/22477.png
/ssd_data/cifar10/train/28909.png,no_face,28909.png,/ssd_data/celebrity_data/violla/default/cifar/28909.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/28909.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/28909.png,/ssd_data/celebrity_data/hog/cifar/28909.png
/ssd_data/cifar10/train/16651.png,no_face,16651.png,/ssd_data/celebrity_data/violla/default/cifar/16651.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/16651.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/16651.png,/ssd_data/celebrity_data/hog/cifar/16651.png
/ssd_data/cifar10/train/8071.png,no_face,8071.png,/ssd_data/celebrity_data/violla/default/cifar/8071.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/8071.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/8071.png,/ssd_data/celebrity_data/hog/cifar/8071.png
/ssd_data/cifar10/train/44932.png,no_face,44932.png,/ssd_data/celebrity_data/violla/default/cifar/44932.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/44932.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/44932.png,/ssd_data/celebrity_data/hog/cifar/44932.png
/ssd_data/cifar10/train/35028.png,no_face,35028.png,/ssd_data/celebrity_data/violla/default/cifar/35028.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/35028.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/35028.png,/ssd_data/celebrity_data/hog/cifar/35028.png
/ssd_data/cifar10/train/27707.png,no_face,27707.png,/ssd_data/celebrity_data/violla/default/cifar/27707.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/27707.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/27707.png,/ssd_data/celebrity_data/hog/cifar/27707.png
/ssd_data/cifar10/train/21447.png,no_face,21447.png,/ssd_data/celebrity_data/violla/default/cifar/21447.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/21447.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/21447.png,/ssd_data/celebrity_data/hog/cifar/21447.png
/ssd_data/cifar10/train/20276.png,no_face,20276.png,/ssd_data/celebrity_data/violla/default/cifar/20276.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/20276.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/20276.png,/ssd_data/celebrity_data/hog/cifar/20276.png
/ssd_data/cifar10/train/31255.png,no_face,31255.png,/ssd_data/celebrity_data/violla/default/cifar/31255.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/31255.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/31255.png,/ssd_data/celebrity_data/hog/cifar/31255.png
/ssd_data/cifar10/train/9974.png,no_face,9974.png,/ssd_data/celebrity_data/violla/default/cifar/9974.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/9974.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/9974.png,/ssd_data/celebrity_data/hog/cifar/9974.png
/ssd_data/cifar10/train/30158.png,no_face,30158.png,/ssd_data/celebrity_data/violla/default/cifar/30158.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/30158.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/30158.png,/ssd_data/celebrity_data/hog/cifar/30158.png
/ssd_data/cifar10/train/32150.png,no_face,32150.png,/ssd_data/celebrity_data/violla/default/cifar/32150.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/32150.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/32150.png,/ssd_data/celebrity_data/hog/cifar/32150.png
/ssd_data/cifar10/train/40213.png,no_face,40213.png,/ssd_data/celebrity_data/violla/default/cifar/40213.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/40213.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/40213.png,/ssd_data/celebrity_data/hog/cifar/40213.png
/ssd_data/cifar10/train/11718.png,no_face,11718.png,/ssd_data/celebrity_data/violla/default/cifar/11718.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/11718.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/11718.png,/ssd_data/celebrity_data/hog/cifar/11718.png
/ssd_data/cifar10/train/36760.png,no_face,36760.png,/ssd_data/celebrity_data/violla/default/cifar/36760.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/36760.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/36760.png,/ssd_data/celebrity_data/hog/cifar/36760.png
/ssd_data/cifar10/train/32946.png,no_face,32946.png,/ssd_data/celebrity_data/violla/default/cifar/32946.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/32946.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/32946.png,/ssd_data/celebrity_data/hog/cifar/32946.png
/ssd_data/cifar10/train/49502.png,no_face,49502.png,/ssd_data/celebrity_data/violla/default/cifar/49502.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/49502.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/49502.png,/ssd_data/celebrity_data/hog/cifar/49502.png
/ssd_data/cifar10/train/25332.png,no_face,25332.png,/ssd_data/celebrity_data/violla/default/cifar/25332.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/25332.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/25332.png,/ssd_data/celebrity_data/hog/cifar/25332.png
/ssd_data/cifar10/train/13180.png,no_face,13180.png,/ssd_data/celebrity_data/violla/default/cifar/13180.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/13180.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/13180.png,/ssd_data/celebrity_data/hog/cifar/13180.png
/ssd_data/cifar10/train/41079.png,no_face,41079.png,/ssd_data/celebrity_data/violla/default/cifar/41079.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/41079.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/41079.png,/ssd_data/celebrity_data/hog/cifar/41079.png
/ssd_data/cifar10/train/10516.png,no_face,10516.png,/ssd_data/celebrity_data/violla/default/cifar/10516.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/10516.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/10516.png,/ssd_data/celebrity_data/hog/cifar/10516.png
/ssd_data/cifar10/train/3338.png,no_face,3338.png,/ssd_data/celebrity_data/violla/default/cifar/3338.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/3338.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/3338.png,/ssd_data/celebrity_data/hog/cifar/3338.png
/ssd_data/cifar10/train/14619.png,no_face,14619.png,/ssd_data/celebrity_data/violla/default/cifar/14619.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/14619.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/14619.png,/ssd_data/celebrity_data/hog/cifar/14619.png
/ssd_data/cifar10/train/18441.png,no_face,18441.png,/ssd_data/celebrity_data/violla/default/cifar/18441.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/18441.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/18441.png,/ssd_data/celebrity_data/hog/cifar/18441.png
/ssd_data/cifar10/train/40824.png,no_face,40824.png,/ssd_data/celebrity_data/violla/default/cifar/40824.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/40824.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/40824.png,/ssd_data/celebrity_data/hog/cifar/40824.png
/ssd_data/cifar10/train/10461.png,no_face,10461.png,/ssd_data/celebrity_data/violla/default/cifar/10461.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/10461.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/10461.png,/ssd_data/celebrity_data/hog/cifar/10461.png
/ssd_data/cifar10/train/46137.png,no_face,46137.png,/ssd_data/celebrity_data/violla/default/cifar/46137.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/46137.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/46137.png,/ssd_data/celebrity_data/hog/cifar/46137.png
/ssd_data/cifar10/train/40485.png,no_face,40485.png,/ssd_data/celebrity_data/violla/default/cifar/40485.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/40485.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/40485.png,/ssd_data/celebrity_data/hog/cifar/40485.png
/ssd_data/cifar10/train/7637.png,no_face,7637.png,/ssd_data/celebrity_data/violla/default/cifar/7637.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/7637.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/7637.png,/ssd_data/celebrity_data/hog/cifar/7637.png
/ssd_data/cifar10/train/45453.png,no_face,45453.png,/ssd_data/celebrity_data/violla/default/cifar/45453.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/45453.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/45453.png,/ssd_data/celebrity_data/hog/cifar/45453.png
/ssd_data/cifar10/train/3065.png,no_face,3065.png,/ssd_data/celebrity_data/violla/default/cifar/3065.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/3065.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/3065.png,/ssd_data/celebrity_data/hog/cifar/3065.png
/ssd_data/cifar10/train/17304.png,no_face,17304.png,/ssd_data/celebrity_data/violla/default/cifar/17304.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/17304.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/17304.png,/ssd_data/celebrity_data/hog/cifar/17304.png
/ssd_data/cifar10/train/8421.png,no_face,8421.png,/ssd_data/celebrity_data/violla/default/cifar/8421.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/8421.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/8421.png,/ssd_data/celebrity_data/hog/cifar/8421.png
/ssd_data/cifar10/train/32686.png,no_face,32686.png,/ssd_data/celebrity_data/violla/default/cifar/32686.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/32686.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/32686.png,/ssd_data/celebrity_data/hog/cifar/32686.png
/ssd_data/cifar10/train/10587.png,no_face,10587.png,/ssd_data/celebrity_data/violla/default/cifar/10587.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/10587.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/10587.png,/ssd_data/celebrity_data/hog/cifar/10587.png
/ssd_data/cifar10/train/27825.png,no_face,27825.png,/ssd_data/celebrity_data/violla/default/cifar/27825.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/27825.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/27825.png,/ssd_data/celebrity_data/hog/cifar/27825.png
/ssd_data/cifar10/train/27410.png,no_face,27410.png,/ssd_data/celebrity_data/violla/default/cifar/27410.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/27410.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/27410.png,/ssd_data/celebrity_data/hog/cifar/27410.png
/ssd_data/cifar10/train/45631.png,no_face,45631.png,/ssd_data/celebrity_data/violla/default/cifar/45631.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/45631.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/45631.png,/ssd_data/celebrity_data/hog/cifar/45631.png
/ssd_data/cifar10/train/11493.png,no_face,11493.png,/ssd_data/celebrity_data/violla/default/cifar/11493.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/11493.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/11493.png,/ssd_data/celebrity_data/hog/cifar/11493.png
/ssd_data/cifar10/train/26760.png,no_face,26760.png,/ssd_data/celebrity_data/violla/default/cifar/26760.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/26760.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/26760.png,/ssd_data/celebrity_data/hog/cifar/26760.png
/ssd_data/cifar10/train/32398.png,no_face,32398.png,/ssd_data/celebrity_data/violla/default/cifar/32398.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/32398.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/32398.png,/ssd_data/celebrity_data/hog/cifar/32398.png
/ssd_data/cifar10/train/14548.png,no_face,14548.png,/ssd_data/celebrity_data/violla/default/cifar/14548.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/14548.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/14548.png,/ssd_data/celebrity_data/hog/cifar/14548.png
/ssd_data/cifar10/train/7590.png,no_face,7590.png,/ssd_data/celebrity_data/violla/default/cifar/7590.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/7590.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/7590.png,/ssd_data/celebrity_data/hog/cifar/7590.png
/ssd_data/cifar10/train/22596.png,no_face,22596.png,/ssd_data/celebrity_data/violla/default/cifar/22596.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/22596.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/22596.png,/ssd_data/celebrity_data/hog/cifar/22596.png
/ssd_data/cifar10/train/8740.png,no_face,8740.png,/ssd_data/celebrity_data/violla/default/cifar/8740.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/8740.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/8740.png,/ssd_data/celebrity_data/hog/cifar/8740.png
/ssd_data/cifar10/train/41609.png,no_face,41609.png,/ssd_data/celebrity_data/violla/default/cifar/41609.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/41609.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/41609.png,/ssd_data/celebrity_data/hog/cifar/41609.png
/ssd_data/cifar10/train/29667.png,no_face,29667.png,/ssd_data/celebrity_data/violla/default/cifar/29667.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/29667.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/29667.png,/ssd_data/celebrity_data/hog/cifar/29667.png
/ssd_data/cifar10/train/1644.png,no_face,1644.png,/ssd_data/celebrity_data/violla/default/cifar/1644.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/1644.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/1644.png,/ssd_data/celebrity_data/hog/cifar/1644.png
/ssd_data/cifar10/train/41254.png,no_face,41254.png,/ssd_data/celebrity_data/violla/default/cifar/41254.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/41254.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/41254.png,/ssd_data/celebrity_data/hog/cifar/41254.png
/ssd_data/cifar10/train/25695.png,no_face,25695.png,/ssd_data/celebrity_data/violla/default/cifar/25695.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/25695.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/25695.png,/ssd_data/celebrity_data/hog/cifar/25695.png
/ssd_data/cifar10/train/31034.png,no_face,31034.png,/ssd_data/celebrity_data/violla/default/cifar/31034.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/31034.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/31034.png,/ssd_data/celebrity_data/hog/cifar/31034.png
/ssd_data/cifar10/train/24067.png,no_face,24067.png,/ssd_data/celebrity_data/violla/default/cifar/24067.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/24067.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/24067.png,/ssd_data/celebrity_data/hog/cifar/24067.png
/ssd_data/cifar10/train/38605.png,no_face,38605.png,/ssd_data/celebrity_data/violla/default/cifar/38605.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/38605.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/38605.png,/ssd_data/celebrity_data/hog/cifar/38605.png
/ssd_data/cifar10/train/13612.png,no_face,13612.png,/ssd_data/celebrity_data/violla/default/cifar/13612.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/13612.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/13612.png,/ssd_data/celebrity_data/hog/cifar/13612.png
/ssd_data/cifar10/train/30452.png,no_face,30452.png,/ssd_data/celebrity_data/violla/default/cifar/30452.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/30452.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/30452.png,/ssd_data/celebrity_data/hog/cifar/30452.png
/ssd_data/cifar10/train/24261.png,no_face,24261.png,/ssd_data/celebrity_data/violla/default/cifar/24261.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/24261.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/24261.png,/ssd_data/celebrity_data/hog/cifar/24261.png
/ssd_data/cifar10/train/19760.png,no_face,19760.png,/ssd_data/celebrity_data/violla/default/cifar/19760.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/19760.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/19760.png,/ssd_data/celebrity_data/hog/cifar/19760.png
/ssd_data/cifar10/train/28300.png,no_face,28300.png,/ssd_data/celebrity_data/violla/default/cifar/28300.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/28300.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/28300.png,/ssd_data/celebrity_data/hog/cifar/28300.png
/ssd_data/cifar10/train/32275.png,no_face,32275.png,/ssd_data/celebrity_data/violla/default/cifar/32275.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/32275.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/32275.png,/ssd_data/celebrity_data/hog/cifar/32275.png
/ssd_data/cifar10/train/44408.png,no_face,44408.png,/ssd_data/celebrity_data/violla/default/cifar/44408.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/44408.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/44408.png,/ssd_data/celebrity_data/hog/cifar/44408.png
/ssd_data/cifar10/train/4416.png,no_face,4416.png,/ssd_data/celebrity_data/violla/default/cifar/4416.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/4416.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/4416.png,/ssd_data/celebrity_data/hog/cifar/4416.png
/ssd_data/cifar10/train/35093.png,no_face,35093.png,/ssd_data/celebrity_data/violla/default/cifar/35093.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/35093.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/35093.png,/ssd_data/celebrity_data/hog/cifar/35093.png
/ssd_data/cifar10/train/34556.png,no_face,34556.png,/ssd_data/celebrity_data/violla/default/cifar/34556.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/34556.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/34556.png,/ssd_data/celebrity_data/hog/cifar/34556.png
/ssd_data/cifar10/train/18477.png,no_face,18477.png,/ssd_data/celebrity_data/violla/default/cifar/18477.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/18477.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/18477.png,/ssd_data/celebrity_data/hog/cifar/18477.png
/ssd_data/cifar10/train/2438.png,no_face,2438.png,/ssd_data/celebrity_data/violla/default/cifar/2438.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/2438.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/2438.png,/ssd_data/celebrity_data/hog/cifar/2438.png
/ssd_data/cifar10/train/18044.png,no_face,18044.png,/ssd_data/celebrity_data/violla/default/cifar/18044.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/18044.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/18044.png,/ssd_data/celebrity_data/hog/cifar/18044.png
/ssd_data/cifar10/train/3817.png,no_face,3817.png,/ssd_data/celebrity_data/violla/default/cifar/3817.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/3817.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/3817.png,/ssd_data/celebrity_data/hog/cifar/3817.png
/ssd_data/cifar10/train/48319.png,no_face,48319.png,/ssd_data/celebrity_data/violla/default/cifar/48319.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/48319.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/48319.png,/ssd_data/celebrity_data/hog/cifar/48319.png
/ssd_data/cifar10/train/17074.png,no_face,17074.png,/ssd_data/celebrity_data/violla/default/cifar/17074.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/17074.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/17074.png,/ssd_data/celebrity_data/hog/cifar/17074.png
/ssd_data/cifar10/train/27451.png,no_face,27451.png,/ssd_data/celebrity_data/violla/default/cifar/27451.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/27451.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/27451.png,/ssd_data/celebrity_data/hog/cifar/27451.png
/ssd_data/cifar10/train/6236.png,no_face,6236.png,/ssd_data/celebrity_data/violla/default/cifar/6236.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/6236.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/6236.png,/ssd_data/celebrity_data/hog/cifar/6236.png
/ssd_data/cifar10/train/44661.png,no_face,44661.png,/ssd_data/celebrity_data/violla/default/cifar/44661.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/44661.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/44661.png,/ssd_data/celebrity_data/hog/cifar/44661.png
/ssd_data/cifar10/train/41834.png,no_face,41834.png,/ssd_data/celebrity_data/violla/default/cifar/41834.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/41834.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/41834.png,/ssd_data/celebrity_data/hog/cifar/41834.png
/ssd_data/cifar10/train/33766.png,no_face,33766.png,/ssd_data/celebrity_data/violla/default/cifar/33766.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/33766.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/33766.png,/ssd_data/celebrity_data/hog/cifar/33766.png
/ssd_data/cifar10/train/20352.png,no_face,20352.png,/ssd_data/celebrity_data/violla/default/cifar/20352.png,/ssd_data/celebrity_data/violla/mn5_sf3/cifar/20352.png,/ssd_data/celebrity_data/violla/mn1_sfdef/cifar/20352.png,/ssd_data/celebrity_data/hog/cifar/20352.png
